assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
ESI403H,contig_15 [gcode=11] [topology=linear],11798,gb|CP001210.1|,lp28-1,ZS7,11798.0,23422.0,98.50544445235214,11797.0,14018.0,"[(3132, 3445), (6033, 17831), (1397, 1716), (1967, 2284), (4878, 5194), (824, 1143), (4283, 4603), (245, 561)]","[(1, 11798)]","[(6033, 17831), (4878, 5194), (245, 561), (824, 1143), (3132, 3445), (1967, 2284), (1397, 1716), (4283, 4603)]",99.99152398711648,pf32
ESI403H,contig_16 [gcode=11] [topology=linear],9095,gb|CP001501.1|,cp9,94a,9095.0,8696.0,84.13161182840483,4729.0,4771.0,"[(2718, 3347), (189, 1853), (6152, 8630)]","[(2993, 4639), (6176, 6805), (272, 2726)]","[(6152, 8630), (189, 1853), (2718, 3347)]",51.9956019791094,pf32
ESI403H,contig_17 [gcode=11] [topology=linear],3518,gb|CP001210.1|,lp28-1,ZS7,3518.0,23422.0,99.94321408290745,3517.0,3520.0,"[(20953, 21947), (18400, 20926)]","[(1, 3518)]","[(20926, 18400), (21947, 20953)]",99.97157475838546,wp
ESI403H,contig_18 [gcode=11] [topology=linear],3457,gb|CP094609.1|,lp28-1,B31-5A4,3457.0,28447.0,92.05053449951409,3454.0,8135.0,"[(24127, 28388), (18910, 22784)]","[(3, 3457)]","[(26619, 24345), (27057, 24911), (22272, 19976), (21678, 19406), (22784, 20560), (21111, 18910), (26637, 28388), (26037, 24127), (27057, 25485), (20541, 18910)]",99.91321955452705,wp
ESI403H,contig_19 [gcode=11] [topology=linear],2179,gb|CP002311.1|,cp32-11,JD1,2179.0,31085.0,99.58696649839376,2178.0,2178.0,"[(1921, 4099)]","[(1, 2179)]","[(4099, 1921)]",99.95410738871044,wp
ESI403H,contig_2 [gcode=11] [topology=linear],53787,gb|CP124103.1|,lp54,NE_5248,53787.0,53675.0,99.89019374290449,53729.0,53673.0,"[(2, 53675)]","[(1, 11391), (11443, 53782)]","[(11348, 53675), (2, 11391)]",99.89216725231005,pf32
ESI403H,contig_20 [gcode=11] [topology=linear],1194,gb|AE001576.1|,cp32-3,B31,1194.0,30223.0,98.3249581239531,1193.0,1193.0,"[(5299, 6492)]","[(1, 1194)]","[(5299, 6492)]",99.91624790619764,wp
ESI403H,contig_3 [gcode=11] [topology=linear],50015,gb|AE000784.1|,lp17,B31,50015.0,28601.0,99.43845080488718,28046.0,27535.0,"[(1066, 28601)]","[(22525, 50003), (18704, 19272)]","[(10068, 28601), (1066, 10263), (1637, 1066), (5385, 5922), (8326, 8863)]",56.07517744676597,pf32
ESI403H,contig_4 [gcode=11] [topology=linear],33222,gb|CP001201.1|,lp36,ZS7,33222.0,36852.0,97.56722151088348,33221.0,33221.0,"[(2153, 35374)]","[(1, 33222)]","[(2153, 35374), (31062, 33564), (28701, 31210), (8060, 7322), (6051, 5316)]",99.99698994642104,pf32
ESI403H,contig_5 [gcode=11] [topology=linear],30699,gb|CP001572.1|,cp32-1+5,Bol26,30699.0,30186.0,97.87872056863615,26965.0,26986.0,"[(1011, 10019), (1, 1010), (27808, 30186), (17860, 26376), (10311, 16386)]","[(29690, 30699), (9376, 15452), (27335, 29689), (1, 9010), (16632, 25149)]","[(1011, 10019), (17860, 26376), (10311, 16386), (27808, 30186), (1, 1010)]",87.83673735300825,pf32
ESI403H,contig_6 [gcode=11] [topology=linear],30474,gb|CP001211.1|,cp32-9,ZS7,30474.0,30467.0,99.79002624671917,30472.0,30465.0,"[(12277, 30467), (1, 12276)]","[(18199, 30474), (1, 18198)]","[(12277, 30467), (1, 12276)]",99.9934370282864,pf32
ESI403H,contig_7 [gcode=11] [topology=linear],30313,gb|CP001206.1|,cp32-1,ZS7,30313.0,30330.0,99.23193565400844,30308.0,30325.0,"[(17935, 30330), (1, 17931)]","[(4, 17925), (17926, 30313)]","[(17931, 1), (30330, 17935)]",99.9835054267146,pf32
ESI403H,contig_8 [gcode=11] [topology=linear],30286,gb|CP001499.1|,cp32-6,94a,30286.0,30816.0,93.9994408331586,28288.0,28422.0,"[(6540, 26436), (1, 6528), (28817, 30816)]","[(23749, 30272), (21748, 23748), (1, 19766)]","[(6540, 23168), (1, 6528), (23079, 26436), (28817, 30816)]",93.40289242554316,pf32
ESI403H,contig_9 [gcode=11] [topology=linear],30271,gb|CP001200.1|,cp32-12,ZS7,30271.0,29806.0,99.70963220078768,29959.0,29804.0,"[(1, 27113), (27114, 29806)]","[(20279, 30271), (2694, 19969), (1, 2693)]","[(1, 17276), (17139, 27113), (27114, 29806)]",98.96931056126326,pf32
ESI425H,contig_1 [gcode=11] [topology=linear],434789,gb|CP124092.1|,chromosome,Am293,434789.0,910655.0,99.40318755206744,434760.0,435081.0,"[(25, 435106)]","[(1, 597), (625, 434789)]","[(213442, 435106), (623, 213926), (213280, 214087), (213604, 214249), (213114, 213764), (25, 624), (213118, 213602), (213766, 214248), (213928, 214249), (213114, 213440)]",99.99333009804757,pf32
ESI425H,contig_10 [gcode=11] [topology=linear],27761,gb|CP094592.1|,lp28-5,B379,27761.0,27673.0,98.2688182072568,27392.0,27672.0,"[(1, 27673)]","[(165, 27557)]","[(1, 17468), (14593, 27673), (14460, 17601), (14327, 17335), (14726, 17734), (14859, 17734), (14327, 17202), (14327, 17069), (14992, 17734), (14327, 16936)]",98.67079716148554,pf32
ESI425H,contig_11 [gcode=11] [topology=linear],26516,gb|CP031398.1|,cp26,MM1,26516.0,26507.0,97.24484906564447,26514.0,26505.0,"[(1, 9114), (9115, 26507)]","[(9115, 26516), (1, 9114)]","[(26507, 9115), (9114, 1), (20728, 19389), (19257, 17938)]",99.99245738422084,pf32
ESI425H,contig_12 [gcode=11] [topology=linear],26135,gb|CP031409.1|,lp28-8,MM1,26135.0,28515.0,92.0381861575179,21497.0,25754.0,"[(1, 19800), (24122, 26592), (19822, 23307)]","[(268, 18132), (18564, 22197)]","[(1, 17873), (19840, 23307), (19822, 22823), (20464, 23307), (19823, 22345), (24122, 26592), (24129, 26584), (24122, 26421), (17634, 19800), (21062, 23307)]",82.25368280084179,pf32
ESI425H,contig_13 [gcode=11] [topology=linear],24817,gb|CP001265.1|,lp25,156a,24817.0,24910.0,97.7451386015722,24816.0,24818.0,"[(49, 24867)]","[(1, 24817)]","[(24867, 49), (19390, 18130), (22040, 20780), (11189, 11997), (16278, 17091)]",99.99597050408994,pf32
ESI425H,contig_14 [gcode=11] [topology=linear],17472,gb|CP031412.1|,chromosome,MM1,17472.0,908512.0,99.46815167062944,15977.0,15963.0,"[(892549, 908512)]","[(1, 12156), (12844, 16666)]","[(892549, 904705), (904690, 908512)]",91.44345238095238,wp
ESI425H,contig_15 [gcode=11] [topology=linear],14457,gb|CP001497.1|,lp17,94a,14457.0,18110.0,99.46720177138111,14447.0,14438.0,"[(1, 14439)]","[(10, 14457)]","[(1, 14439)]",99.9308293560213,wp
ESI425H,contig_16 [gcode=11] [topology=linear],3636,gb|CP001497.1|,lp17,94a,3636.0,18110.0,99.61400606561897,3621.0,3625.0,"[(14482, 18107)]","[(1, 3622)]","[(14482, 18107)]",99.5874587458746,pf32
ESI425H,contig_17 [gcode=11] [topology=linear],3119,gb|AE000783.1|,chromosome,B31,3119.0,910724.0,99.87175376723307,3118.0,6236.0,"[(435179, 438297), (438424, 441542)]","[(1, 3119)]","[(435179, 438297), (438424, 441542)]",99.96793844180829,wp
ESI425H,contig_2 [gcode=11] [topology=linear],342816,gb|CP031412.1|,chromosome,MM1,342816.0,908512.0,99.59335394216718,342815.0,342826.0,"[(549722, 892548)]","[(1, 342816)]","[(549722, 892548), (844266, 844609), (844299, 844642)]",99.99970829832914,pf32
ESI425H,contig_3 [gcode=11] [topology=linear],108461,gb|CP031412.1|,chromosome,MM1,108461.0,908512.0,99.78333625291576,108460.0,108460.0,"[(441261, 549721)]","[(1, 108461)]","[(549721, 441261)]",99.99907800960716,pf32
ESI425H,contig_4 [gcode=11] [topology=linear],56468,gb|CP001567.1|,lp36,Bol26,56468.0,36936.0,98.60461718293396,25800.0,23784.0,"[(19238, 23209), (3779, 18965), (60, 2215), (34464, 36936)]","[(7899, 27069), (54313, 56468), (167, 2639), (3151, 5154)]","[(18965, 3779), (23209, 19238), (2215, 60), (34464, 35569), (35569, 34464), (35549, 36467), (36467, 35549), (5334, 6070), (7341, 8081), (36446, 36936)]",45.68959410639654,pf32
ESI425H,contig_5 [gcode=11] [topology=linear],52616,gb|CP124103.1|,lp54,NE_5248,52616.0,53675.0,99.2194439719529,52615.0,52864.0,"[(2, 48591), (49335, 53610)]","[(1, 52616)]","[(48591, 2), (53610, 49335)]",99.99809943743348,pf32
ESI425H,contig_6 [gcode=11] [topology=linear],30871,gb|CP001570.1|,cp32-9,Bol26,30871.0,30597.0,92.71995480864284,28187.0,28139.0,"[(1, 4547), (10236, 26221), (4560, 10149), (28578, 30597)]","[(13, 4546), (25301, 30871), (8672, 18472), (18961, 25226), (4547, 6566)]","[(26221, 16463), (16520, 10236), (10149, 4560), (4547, 1), (30597, 28578)]",91.30575621133104,pf32
ESI425H,contig_7 [gcode=11] [topology=linear],30428,gb|CP001208.1|,cp32-7,ZS7,30428.0,30964.0,99.20771253286593,28500.0,28493.0,"[(22876, 30964), (1, 434), (11316, 20980), (435, 10743)]","[(1, 19976), (21902, 29994), (29995, 30428)]","[(435, 10743), (11316, 20980), (22876, 30964), (1, 434)]",93.66373077428683,pf32
ESI425H,contig_8 [gcode=11] [topology=linear],29638,gb|CP031408.1|,lp56,MM1,29638.0,30883.0,94.243271847596,25443.0,26353.0,"[(12518, 15819), (26429, 29983), (22, 4424), (5100, 6115), (11113, 11771), (7179, 10895), (29995, 30877), (17603, 26428)]","[(1, 7926), (10369, 14080), (15596, 18899), (14304, 14963), (20808, 29638), (7943, 8958)]","[(17603, 26428), (22, 4424), (26429, 29983), (7179, 10895), (12518, 15819), (5100, 6115), (29995, 30877), (11113, 11771)]",85.84587354072475,pf32
ESI425H,contig_9 [gcode=11] [topology=linear],28483,gb|CP001264.1|,cp32-1+5,156a,28483.0,30280.0,93.34592698253596,25489.0,25823.0,"[(1, 2381), (22255, 22873), (10359, 12608), (12609, 14808), (27597, 30280), (15111, 16523), (17918, 22091), (23693, 26907), (3439, 10334)]","[(1, 11194), (18831, 19451), (19648, 23827), (15021, 18226), (24568, 25980), (11195, 13878), (26286, 28483)]","[(10334, 3439), (26907, 23693), (30280, 27597), (22091, 17918), (12608, 10359), (2381, 1), (14808, 12609), (16523, 15111), (22873, 22255)]",89.48846680476073,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019844.1 Borreliella burgdorferi strain PAli chromosome, complete genome",909921,gb|CP019916.1|,chromosome,PAbe,909921.0,910728.0,99.9817129720339,909920.0,910727.0,"[(1, 910728)]","[(1, 909921)]","[(214000, 910728), (1, 213512), (435152, 438345), (438399, 441590), (213353, 213674), (213514, 213836), (213676, 213998), (213838, 214160), (844619, 844995), (844652, 845028)]",99.99989010034938,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019845.1 Borreliella burgdorferi isolate yes plasmid cp26, complete sequence",26498,gb|CP019917.1|,cp26,PAbe,26498.0,26498.0,98.26534110387384,26497.0,26497.0,"[(1, 26498)]","[(1, 26498)]","[(1, 26498), (17966, 19294), (19431, 20759)]",99.99622613027398,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019846.1 Borreliella burgdorferi isolate yes plasmid cp32-1, complete sequence",30726,gb|CP019846.1|,cp32-1,PAli,30726.0,30726.0,100.0,30725.0,30725.0,"[(1, 30726)]","[(1, 30726)]","[(1, 30726)]",99.9967454273254,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019847.1 Borreliella burgdorferi isolate yes plasmid cp32-3, complete sequence",30418,gb|CP019847.1|,cp32-3,PAli,30418.0,30418.0,100.0,30417.0,30417.0,"[(1, 30418)]","[(1, 30418)]","[(1, 30418)]",99.9967124728779,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019848.1 Borreliella burgdorferi isolate yes plasmid cp32-4, complete sequence",30299,gb|CP019848.1|,cp32-4,PAli,30299.0,30299.0,100.0,30298.0,30298.0,"[(1, 30299)]","[(1, 30299)]","[(1, 30299)]",99.9966995610416,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019849.1 Borreliella burgdorferi isolate yes plasmid cp32-5, complete sequence",30674,gb|CP019849.1|,cp32-1+5,PAli,30674.0,30674.0,100.0,30673.0,30673.0,"[(1, 30674)]","[(1, 30674)]","[(1, 30674)]",99.99673991002152,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019850.1 Borreliella burgdorferi isolate yes plasmid cp32-9, complete sequence",30580,gb|CP019850.1|,cp32-9,PAli,30580.0,30580.0,100.0,30579.0,30579.0,"[(1, 30580)]","[(1, 30580)]","[(1, 30580)]",99.99672988881622,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019851.1 Borreliella burgdorferi isolate yes plasmid lp17, complete sequence",16820,gb|CP019851.1|,lp17,PAli,16820.0,16820.0,100.0,16819.0,16819.0,"[(1, 16820)]","[(1, 16820)]","[(1, 16820)]",99.99405469678952,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019852.1 Borreliella burgdorferi isolate yes plasmid lp36, complete sequence",36714,gb|CP019924.1|,lp36,PAbe,36714.0,36846.0,97.75109674440084,36713.0,36713.0,"[(133, 36846)]","[(1, 36714)]","[(133, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]",99.9972762433949,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019853.1 Borreliella burgdorferi isolate yes plasmid lp38, complete sequence",38841,gb|CP019853.1|,lp38,PAli,38841.0,38841.0,99.89981556957126,38840.0,38840.0,"[(1, 38841)]","[(1, 38841)]","[(1, 38841), (22090, 24626), (31221, 33759)]",99.9974254009938,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019854.1 Borreliella burgdorferi isolate yes plasmid lp54, complete sequence",53650,gb|CP019854.1|,lp54,PAli,53650.0,53650.0,100.0,53649.0,53649.0,"[(1, 53650)]","[(1, 53650)]","[(1, 53650)]",99.99813606710158,pf32
GCF_002151465.1_ASM215146v1_genomic,"NZ_CP019855.1 Borreliella burgdorferi isolate yes plasmid lp56, complete sequence",52971,gb|CP019855.1|,lp56,PAli,52971.0,52971.0,100.0,52970.0,52970.0,"[(1, 52971)]","[(1, 52971)]","[(1, 52971)]",99.9981121745861,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019916.1 Borreliella burgdorferi strain PAbe chromosome, complete genome",910728,gb|CP019916.1|,chromosome,PAbe,910728.0,910728.0,99.9849315142744,910727.0,910727.0,"[(1, 910728)]","[(1, 910728)]","[(1, 910728), (435152, 438345), (438399, 441590), (213191, 214160), (213353, 214321), (213191, 213998), (213514, 214321), (213191, 213836), (213676, 214321), (213191, 213674)]",99.99989019773192,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019917.1 Borreliella burgdorferi strain PAbe plasmid p_cp26, complete sequence",26498,gb|CP019845.1|,cp26,PAli,26498.0,26498.0,98.26534110387384,26497.0,26497.0,"[(1, 26498)]","[(1, 26498)]","[(1, 26498), (17966, 19294), (19431, 20759)]",99.99622613027398,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019918.1 Borreliella burgdorferi strain PAbe plasmid p_cp32-5-1, complete sequence",56632,gb|CP019756.1|,cp32-1+5,B31_NRZ,56632.0,61418.0,98.47019534287936,56631.0,61417.0,"[(1, 61418)]","[(1, 56632)]","[(6713, 61418), (1, 16469), (37391, 47147), (22737, 32605), (53482, 61418), (17210, 21457), (47883, 52126), (1, 1927)]",99.99823421387202,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019919.1 Borreliella burgdorferi strain PAbe plasmid p_cp32-2, complete sequence",31245,gb|CP019919.1|,cp32-7,PAbe,31245.0,31245.0,100.0,31244.0,31244.0,"[(1, 31245)]","[(1, 31245)]","[(1, 31245)]",99.99679948791808,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019920.1 Borreliella burgdorferi strain PAbe plasmid p_cp32-3, complete sequence",25789,gb|CP019920.1|,cp32-3,PAbe,25789.0,25789.0,100.0,25788.0,25788.0,"[(1, 25789)]","[(1, 25789)]","[(1, 25789)]",99.99612237775796,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019921.1 Borreliella burgdorferi strain PAbe plasmid p_cp32-9-4, complete sequence",62238,gb|CP019921.1|,cp32-4,PAbe,62238.0,62238.0,97.67474036474322,62237.0,62237.0,"[(1, 62238)]","[(1, 62238)]","[(1, 62238), (1, 10312), (30652, 40983), (10488, 17065), (41001, 47556), (27968, 31935), (58276, 62238), (22483, 26304), (52778, 56623), (17005, 20880)]",99.99839326456504,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019922.1 Borreliella burgdorferi strain PAbe plasmid p_lp17, complete sequence",16800,gb|CP019922.1|,lp17,PAbe,16800.0,16800.0,100.0,16799.0,16799.0,"[(1, 16800)]","[(1, 16800)]","[(1, 16800)]",99.99404761904762,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019923.1 Borreliella burgdorferi strain PAbe plasmid p_lp28-1, complete sequence",28157,gb|CP019923.1|,lp28-1,PAbe,28157.0,28157.0,95.70085656213703,28156.0,28156.0,"[(1, 28157)]","[(1, 28157)]","[(1, 28157), (5830, 9141), (6403, 9704), (1550, 4487), (6471, 9432), (1550, 4480), (5892, 8850), (1550, 4207), (7059, 9704), (5830, 8532)]",99.99644848527898,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019924.1 Borreliella burgdorferi strain PAbe plasmid p_lp36, complete sequence",36846,gb|CP019924.1|,lp36,PAbe,36846.0,36846.0,97.75793011371483,36845.0,36845.0,"[(1, 36846)]","[(1, 36846)]","[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]",99.99728600119415,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019925.1 Borreliella burgdorferi strain PAbe plasmid p_lp54, complete sequence",53650,gb|CP019925.1|,lp54,PAbe,53650.0,53650.0,100.0,53649.0,53649.0,"[(1, 53650)]","[(1, 53650)]","[(1, 53650)]",99.99813606710158,pf32
GCF_002151485.1_ASM215148v1_genomic,"NZ_CP019926.1 Borreliella burgdorferi strain PAbe plasmid p_lp56, complete sequence",52971,gb|CP019926.1|,lp56,PAbe,52971.0,52971.0,100.0,52970.0,52970.0,"[(1, 52971)]","[(1, 52971)]","[(1, 52971)]",99.9981121745861,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019755.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp26, complete sequence",26498,gb|CP019917.1|,cp26,PAbe,26498.0,26498.0,98.26534110387384,26497.0,26497.0,"[(1, 26498)]","[(1, 26498)]","[(1, 26498), (17966, 19294), (19431, 20759)]",99.99622613027398,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019756.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-1_1, complete sequence",61418,gb|CP019756.1|,cp32-1+5,B31_NRZ,61418.0,61418.0,98.60510507984048,61417.0,61417.0,"[(1, 61418)]","[(1, 61418)]","[(1, 61418), (1, 16469), (30676, 47147), (22737, 30675), (53482, 61418), (17210, 21457), (47883, 52126)]",99.9983718128236,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019757.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-2, complete sequence",31245,gb|CP019757.1|,cp32-7,B31_NRZ,31245.0,31245.0,100.0,31244.0,31244.0,"[(1, 31245)]","[(1, 31245)]","[(1, 31245)]",99.99679948791808,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019758.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-3, complete sequence",30222,gb|CP019758.1|,cp32-3,B31_NRZ,30222.0,30222.0,100.0,30221.0,30221.0,"[(1, 30222)]","[(1, 30222)]","[(1, 30222)]",99.99669115214084,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019759.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-4, complete sequence",30300,gb|CP019759.1|,cp32-4,B31_NRZ,30300.0,30300.0,100.0,30299.0,30299.0,"[(1, 30300)]","[(1, 30300)]","[(1, 30300)]",99.996699669967,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019760.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-9, complete sequence",30651,gb|CP019760.1|,cp32-9,B31_NRZ,30651.0,30651.0,100.0,30650.0,30650.0,"[(1, 30651)]","[(1, 30651)]","[(1, 30651)]",99.99673746370428,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019761.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp17, complete sequence",16821,gb|AE000793.2|,lp17,B31,16821.0,16821.0,100.0,16820.0,16820.0,"[(1, 16821)]","[(1, 16821)]","[(16821, 1)]",99.99405505023482,pf32
GCF_002151505.1_ASM215150v1_genomic,NZ_CP019762.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp28-1,21891,gb|CP019762.1|,lp28-1,B31_NRZ,21891.0,21891.0,95.08661758336945,21890.0,21890.0,"[(1, 21891)]","[(1, 21891)]","[(1, 21891), (3965, 7276), (4538, 7839), (3965, 6667), (5132, 7809), (1465, 3976), (3682, 6217), (1754, 3976), (4538, 6801), (1754, 3976)]",99.99543191265818,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019763.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp36, complete sequence",36780,gb|CP019763.1|,lp36,B31_NRZ,36780.0,36780.0,97.75451862781262,36779.0,36779.0,"[(1, 36780)]","[(1, 36780)]","[(1, 36780), (28610, 31114), (30971, 33467), (5986, 5250), (7996, 7257)]",99.99728113104948,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019764.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp38, complete sequence",38834,gb|CP019764.1|,lp38,B31_NRZ,38834.0,38834.0,99.8997995991984,38833.0,38833.0,"[(1, 38834)]","[(1, 38834)]","[(1, 38834), (22083, 24619), (31214, 33752)]",99.99742493691096,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019765.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp54, complete sequence",53650,gb|CP019765.1|,lp54,B31_NRZ,53650.0,53650.0,100.0,53649.0,53649.0,"[(1, 53650)]","[(1, 53650)]","[(1, 53650)]",99.99813606710158,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019766.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp56, complete sequence",52951,gb|CP019926.1|,lp56,PAbe,52951.0,52971.0,100.0,52950.0,52950.0,"[(21, 52971)]","[(1, 52951)]","[(21, 52971)]",99.99811146153992,pf32
GCF_002151505.1_ASM215150v1_genomic,"NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome",909921,gb|CP019916.1|,chromosome,PAbe,909921.0,910728.0,99.98291031835792,909920.0,910727.0,"[(1, 910728)]","[(1, 909921)]","[(214000, 910728), (1, 213512), (435152, 438345), (438399, 441590), (213353, 213674), (213514, 213836), (213676, 213998), (213838, 214160), (844619, 844995), (844652, 845028)]",99.99989010034938,pf32
GCF_003367295.1_ASM336729v1_genomic,"NZ_CP031397.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp54, complete sequence",53798,gb|CP031397.1|,lp54,MM1,53798.0,53798.0,99.1810367650952,53797.0,53797.0,"[(1, 53798)]","[(1, 53798)]","[(1, 53798), (47319, 48558), (48320, 49598), (280, 1)]",99.99814119483996,pf32
GCF_003367295.1_ASM336729v1_genomic,"NZ_CP031398.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp26, complete sequence",26507,gb|CP031398.1|,cp26,MM1,26507.0,26507.0,98.28608644979948,26506.0,26506.0,"[(1, 26507)]","[(1, 26507)]","[(1, 26507), (17938, 19263), (19403, 20728)]",99.99622741162712,pf32
GCF_003367295.1_ASM336729v1_genomic,"NZ_CP031399.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp9, complete sequence",11401,gb|CP031399.1|,cp9,MM1,11401.0,11401.0,100.0,11400.0,11400.0,"[(1, 11401)]","[(1, 11401)]","[(1, 11401), (5488, 8246), (8239, 10997)]",99.99122883957548,wp
GCF_003367295.1_ASM336729v1_genomic,"NZ_CP031400.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp17, complete sequence",14437,gb|CP031400.1|,lp17,MM1,14437.0,14437.0,100.0,14436.0,14436.0,"[(1, 14437)]","[(1, 14437)]","[(1, 14437)]",99.99307335318971,pf32
