assembly_id	contig_id	resolved_call
URI56H	contig_16 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_17 [gcode=11] [topology=linear]	lp38
URI56H	contig_18 [gcode=11] [topology=linear]	lp38
URI56H	contig_19 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_2 [gcode=11] [topology=linear]	lp54
URI56H	contig_20 [gcode=11] [topology=linear]	lp17
URI56H	contig_21 [gcode=11] [topology=linear]	lp56
URI56H	contig_22 [gcode=11] [topology=linear]	lp56
URI56H	contig_23 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_24 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_25 [gcode=11] [topology=linear]	chromosome
URI56H	contig_26 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_27 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_28 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_29 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_3 [gcode=11] [topology=linear]	cp26
URI56H	contig_30 [gcode=11] [topology=linear]	lp28-4
URI56H	contig_31 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_32 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_33 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_34 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_35 [gcode=11] [topology=linear]	lp36
URI56H	contig_36 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_37 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_38 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_39 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_4 [gcode=11] [topology=linear]	lp28-3
URI56H	contig_40 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_41 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_42 [gcode=11] [topology=linear]	lp56
URI56H	contig_43 [gcode=11] [topology=linear]	lp56
URI56H	contig_44 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_45 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_46 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_47 [gcode=11] [topology=linear]	lp21-cp9
URI56H	contig_48 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_5 [gcode=11] [topology=linear]	lp28-4
URI56H	contig_6 [gcode=11] [topology=linear]	lp36
URI56H	contig_7 [gcode=11] [topology=linear]	lp17
URI56H	contig_8 [gcode=11] [topology=linear]	cp32-10
URI56H	contig_9 [gcode=11] [topology=linear]	lp38
URI86H	contig_1 [gcode=11] [topology=linear]	chromosome
URI86H	contig_10 [gcode=11] [topology=linear]	lp25
URI86H	contig_11 [gcode=11] [topology=linear]	lp28-6
URI86H	contig_12 [gcode=11] [topology=linear]	lp17
URI86H	contig_13 [gcode=11] [topology=linear]	cp32-9
URI86H	contig_14 [gcode=11] [topology=linear]	cp32-7
URI86H	contig_15 [gcode=11] [topology=linear]	lp28-1
URI86H	contig_16 [gcode=11] [topology=linear]	cp32-1+5
URI86H	contig_17 [gcode=11] [topology=linear]	cp32-12
URI86H	contig_18 [gcode=11] [topology=linear]	cp32-12
URI86H	contig_19 [gcode=11] [topology=linear]	cp32-8
URI86H	contig_2 [gcode=11] [topology=linear]	lp28-3
URI86H	contig_20 [gcode=11] [topology=linear]	lp28-1
URI86H	contig_21 [gcode=11] [topology=linear]	lp28-1
URI86H	contig_22 [gcode=11] [topology=linear]	cp32-5
URI86H	contig_23 [gcode=11] [topology=linear]	cp32-5
URI86H	contig_24 [gcode=11] [topology=linear]	lp28-4
URI86H	contig_25 [gcode=11] [topology=linear]	cp32-8
URI86H	contig_3 [gcode=11] [topology=linear]	lp54
URI86H	contig_4 [gcode=11] [topology=linear]	cp32-6
URI86H	contig_5 [gcode=11] [topology=linear]	cp32-2
URI86H	contig_6 [gcode=11] [topology=linear]	cp32-11
URI86H	contig_7 [gcode=11] [topology=linear]	lp38
URI86H	contig_8 [gcode=11] [topology=linear]	cp26
URI86H	contig_9 [gcode=11] [topology=linear]	lp36
URI87H	contig_1 [gcode=11] [topology=linear]	chromosome
URI87H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI87H	contig_11 [gcode=11] [topology=linear]	cp32-4
URI87H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI87H	contig_13 [gcode=11] [topology=linear]	cp32-6
URI87H	contig_14 [gcode=11] [topology=linear]	lp28-2
URI87H	contig_15 [gcode=11] [topology=linear]	lp28-3
URI87H	contig_16 [gcode=11] [topology=linear]	lp28-1
URI87H	contig_17 [gcode=11] [topology=linear]	cp26
URI87H	contig_18 [gcode=11] [topology=linear]	lp28-4
URI87H	contig_19 [gcode=11] [topology=linear]	lp17
URI87H	contig_2 [gcode=11] [topology=linear]	lp54
URI87H	contig_20 [gcode=11] [topology=linear]	lp56
URI87H	contig_21 [gcode=11] [topology=linear]	cp32-6
URI87H	contig_22 [gcode=11] [topology=linear]	lp28-1
URI87H	contig_23 [gcode=11] [topology=linear]	lp28-1
URI87H	contig_24 [gcode=11] [topology=linear]	cp32-2
URI87H	contig_3 [gcode=11] [topology=linear]	lp38
URI87H	contig_4 [gcode=11] [topology=linear]	lp36
URI87H	contig_5 [gcode=11] [topology=linear]	lp56
URI87H	contig_6 [gcode=11] [topology=linear]	lp25
URI87H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI87H	contig_8 [gcode=11] [topology=linear]	cp32-5
URI87H	contig_9 [gcode=11] [topology=linear]	cp32-11
URI88H	contig_1 [gcode=11] [topology=linear]	chromosome
URI88H	contig_10 [gcode=11] [topology=linear]	cp32-1+5
URI88H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI88H	contig_12 [gcode=11] [topology=linear]	cp32-2
URI88H	contig_13 [gcode=11] [topology=linear]	lp38
URI88H	contig_14 [gcode=11] [topology=linear]	chromosome
URI88H	contig_15 [gcode=11] [topology=linear]	lp28-6
URI88H	contig_16 [gcode=11] [topology=linear]	cp26
URI88H	contig_17 [gcode=11] [topology=linear]	lp17
URI88H	contig_18 [gcode=11] [topology=linear]	cp32-7
URI88H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI88H	contig_2 [gcode=11] [topology=linear]	lp25
URI88H	contig_20 [gcode=11] [topology=linear]	cp32-1
URI88H	contig_21 [gcode=11] [topology=linear]	lp28-11
URI88H	contig_3 [gcode=11] [topology=linear]	lp28-1
URI88H	contig_4 [gcode=11] [topology=linear]	lp54
URI88H	contig_5 [gcode=11] [topology=linear]	lp28-3
URI88H	contig_6 [gcode=11] [topology=linear]	cp32-3
URI88H	contig_7 [gcode=11] [topology=linear]	cp32-8
URI88H	contig_8 [gcode=11] [topology=linear]	cp32-12
URI88H	contig_9 [gcode=11] [topology=linear]	cp32-6
URI89H	contig_1 [gcode=11] [topology=linear]	chromosome
URI89H	contig_10 [gcode=11] [topology=linear]	cp32-1+5
URI89H	contig_11 [gcode=11] [topology=linear]	cp32-9
URI89H	contig_12 [gcode=11] [topology=linear]	cp32-4
URI89H	contig_13 [gcode=11] [topology=linear]	cp32-3
URI89H	contig_14 [gcode=11] [topology=linear]	lp28-2
URI89H	contig_15 [gcode=11] [topology=linear]	cp32-11
URI89H	contig_16 [gcode=11] [topology=linear]	lp28-3
URI89H	contig_17 [gcode=11] [topology=linear]	lp28-4
URI89H	contig_18 [gcode=11] [topology=linear]	cp26
URI89H	contig_19 [gcode=11] [topology=linear]	chromosome
URI89H	contig_2 [gcode=11] [topology=linear]	lp54
URI89H	contig_20 [gcode=11] [topology=linear]	lp17
URI89H	contig_21 [gcode=11] [topology=linear]	lp56
URI89H	contig_22 [gcode=11] [topology=linear]	lp56
URI89H	contig_23 [gcode=11] [topology=linear]	cp32-1
URI89H	contig_24 [gcode=11] [topology=linear]	lp56
URI89H	contig_25 [gcode=11] [topology=linear]	lp56
URI89H	contig_26 [gcode=11] [topology=linear]	lp21-cp9
URI89H	contig_3 [gcode=11] [topology=linear]	lp38
URI89H	contig_4 [gcode=11] [topology=linear]	lp36
URI89H	contig_5 [gcode=11] [topology=linear]	lp56
URI89H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI89H	contig_7 [gcode=11] [topology=linear]	lp25
URI89H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI89H	contig_9 [gcode=11] [topology=linear]	cp32-8
URI91H	contig_1 [gcode=11] [topology=linear]	chromosome
URI91H	contig_10 [gcode=11] [topology=linear]	cp32-1
URI91H	contig_11 [gcode=11] [topology=linear]	cp32-1+5
URI91H	contig_12 [gcode=11] [topology=linear]	cp32-11
URI91H	contig_13 [gcode=11] [topology=linear]	cp32-9
URI91H	contig_14 [gcode=11] [topology=linear]	cp32-4
URI91H	contig_15 [gcode=11] [topology=linear]	cp32-3
URI91H	contig_16 [gcode=11] [topology=linear]	cp32-6
URI91H	contig_17 [gcode=11] [topology=linear]	lp28-2
URI91H	contig_18 [gcode=11] [topology=linear]	lp28-3
URI91H	contig_19 [gcode=11] [topology=linear]	lp28-4
URI91H	contig_2 [gcode=11] [topology=linear]	lp54
URI91H	contig_20 [gcode=11] [topology=linear]	cp26
URI91H	contig_21 [gcode=11] [topology=linear]	lp17
URI91H	contig_22 [gcode=11] [topology=linear]	lp21
URI91H	contig_23 [gcode=11] [topology=linear]	lp56
URI91H	contig_3 [gcode=11] [topology=linear]	lp56
URI91H	contig_4 [gcode=11] [topology=linear]	lp38
URI91H	contig_5 [gcode=11] [topology=linear]	lp36
URI91H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI91H	contig_7 [gcode=11] [topology=linear]	lp25
URI91H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI91H	contig_9 [gcode=11] [topology=linear]	cp32-8
URI93H	contig_1 [gcode=11] [topology=linear]	chromosome
URI93H	contig_10 [gcode=11] [topology=linear]	cp32-5
URI93H	contig_11 [gcode=11] [topology=linear]	cp32-9
URI93H	contig_12 [gcode=11] [topology=linear]	cp32-4
URI93H	contig_13 [gcode=11] [topology=linear]	cp32-3
URI93H	contig_14 [gcode=11] [topology=linear]	lp28-2
URI93H	contig_15 [gcode=11] [topology=linear]	chromosome
URI93H	contig_16 [gcode=11] [topology=linear]	cp26
URI93H	contig_17 [gcode=11] [topology=linear]	lp28-4
URI93H	contig_18 [gcode=11] [topology=linear]	lp28-4
URI93H	contig_2 [gcode=11] [topology=linear]	lp54
URI93H	contig_3 [gcode=11] [topology=linear]	lp17
URI93H	contig_4 [gcode=11] [topology=linear]	lp56
URI93H	contig_5 [gcode=11] [topology=linear]	lp38
URI93H	contig_6 [gcode=11] [topology=linear]	lp36
URI93H	contig_7 [gcode=11] [topology=linear]	lp28-1
URI93H	contig_8 [gcode=11] [topology=linear]	lp25
URI93H	contig_9 [gcode=11] [topology=linear]	cp32-7
UWI247P	contig_1 [gcode=11] [topology=linear]	chromosome
UWI247P	contig_10 [gcode=11] [topology=linear]	lp25
UWI247P	contig_11 [gcode=11] [topology=linear]	lp28-1
UWI247P	contig_12 [gcode=11] [topology=linear]	lp28-3
UWI247P	contig_13 [gcode=11] [topology=linear]	lp28-4
UWI247P	contig_14 [gcode=11] [topology=linear]	lp28-5
UWI247P	contig_15 [gcode=11] [topology=linear]	lp36
UWI247P	contig_16 [gcode=11] [topology=linear]	lp38
UWI247P	contig_17 [gcode=11] [topology=linear]	lp54
UWI247P	contig_2 [gcode=11] [topology=linear]	cp26
UWI247P	contig_3 [gcode=11] [topology=linear]	cp32-1
UWI247P	contig_4 [gcode=11] [topology=linear]	cp32-11
UWI247P	contig_5 [gcode=11] [topology=linear]	cp32-3
UWI247P	contig_6 [gcode=11] [topology=linear]	cp32-2
UWI247P	contig_7 [gcode=11] [topology=linear]	cp32-6
UWI247P	contig_8 [gcode=11] [topology=linear]	cp32-7
UWI247P	contig_9 [gcode=11] [topology=linear]	lp17
UWI248P	contig_1 [gcode=11] [topology=linear]	chromosome
UWI248P	contig_10 [gcode=11] [topology=linear]	lp17
UWI248P	contig_11 [gcode=11] [topology=linear]	lp25
UWI248P	contig_12 [gcode=11] [topology=linear]	lp28-1
UWI248P	contig_13 [gcode=11] [topology=linear]	lp28-3
UWI248P	contig_14 [gcode=11] [topology=linear]	lp28-4
UWI248P	contig_15 [gcode=11] [topology=linear]	lp28-5
UWI248P	contig_16 [gcode=11] [topology=linear]	lp36
UWI248P	contig_17 [gcode=11] [topology=linear]	lp38
UWI248P	contig_18 [gcode=11] [topology=linear]	lp54
UWI248P	contig_2 [gcode=11] [topology=linear]	cp26
UWI248P	contig_3 [gcode=11] [topology=linear]	cp32-1
UWI248P	contig_4 [gcode=11] [topology=linear]	cp32-11
UWI248P	contig_5 [gcode=11] [topology=linear]	cp32-12
UWI248P	contig_6 [gcode=11] [topology=linear]	cp32-10
UWI248P	contig_7 [gcode=11] [topology=linear]	cp32-2
UWI248P	contig_8 [gcode=11] [topology=linear]	cp32-6
UWI248P	contig_9 [gcode=11] [topology=linear]	cp32-7
UWI263P	contig_1 [gcode=11] [topology=linear]	chromosome
UWI263P	contig_10 [gcode=11] [topology=linear]	cp9
UWI263P	contig_11 [gcode=11] [topology=linear]	lp17
UWI263P	contig_12 [gcode=11] [topology=linear]	lp25
UWI263P	contig_13 [gcode=11] [topology=linear]	lp28-1
UWI263P	contig_14 [gcode=11] [topology=linear]	lp28-3
UWI263P	contig_15 [gcode=11] [topology=linear]	lp28-4
UWI263P	contig_16 [gcode=11] [topology=linear]	lp28-5
UWI263P	contig_17 [gcode=11] [topology=linear]	lp36
UWI263P	contig_18 [gcode=11] [topology=linear]	lp38
UWI263P	contig_19 [gcode=11] [topology=linear]	lp54
UWI263P	contig_2 [gcode=11] [topology=linear]	cp26
UWI263P	contig_3 [gcode=11] [topology=linear]	lp56
UWI263P	contig_4 [gcode=11] [topology=linear]	cp32-8
UWI263P	contig_5 [gcode=11] [topology=linear]	cp32-1+5
UWI263P	contig_6 [gcode=11] [topology=linear]	cp32-11
UWI263P	contig_7 [gcode=11] [topology=linear]	cp32-6
UWI263P	contig_8 [gcode=11] [topology=linear]	cp32-3
UWI263P	contig_9 [gcode=11] [topology=linear]	cp32-9
UWI283P	contig_1 [gcode=11] [topology=linear]	chromosome
UWI283P	contig_10 [gcode=11] [topology=linear]	lp25
UWI283P	contig_11 [gcode=11] [topology=linear]	lp28-2
UWI283P	contig_12 [gcode=11] [topology=linear]	lp28-3
UWI283P	contig_13 [gcode=11] [topology=linear]	lp28-4
UWI283P	contig_14 [gcode=11] [topology=linear]	lp28-5
UWI283P	contig_15 [gcode=11] [topology=linear]	lp36
UWI283P	contig_16 [gcode=11] [topology=linear]	lp54
UWI283P	contig_2 [gcode=11] [topology=linear]	cp26
UWI283P	contig_3 [gcode=11] [topology=linear]	cp32-1
UWI283P	contig_4 [gcode=11] [topology=linear]	cp32-12
UWI283P	contig_5 [gcode=11] [topology=linear]	cp32-3
UWI283P	contig_6 [gcode=11] [topology=linear]	cp32-4
UWI283P	contig_7 [gcode=11] [topology=linear]	cp32-1+5
UWI283P	contig_8 [gcode=11] [topology=linear]	cp32-9
UWI283P	contig_9 [gcode=11] [topology=linear]	lp17
XYZ459H	contig_1 [gcode=11] [topology=linear]	chromosome
XYZ459H	contig_10 [gcode=11] [topology=linear]	cp26
XYZ459H	contig_11 [gcode=11] [topology=linear]	lp25
XYZ459H	contig_12 [gcode=11] [topology=linear]	lp17
XYZ459H	contig_13 [gcode=11] [topology=linear]	cp32-3
XYZ459H	contig_14 [gcode=11] [topology=linear]	cp32-7
XYZ459H	contig_15 [gcode=11] [topology=linear]	cp32-4
XYZ459H	contig_16 [gcode=11] [topology=linear]	cp32-1+5
XYZ459H	contig_17 [gcode=11] [topology=linear]	cp32-4
XYZ459H	contig_18 [gcode=11] [topology=linear]	cp32-6
XYZ459H	contig_19 [gcode=11] [topology=linear]	cp32-7
XYZ459H	contig_2 [gcode=11] [topology=linear]	lp36
XYZ459H	contig_20 [gcode=11] [topology=linear]	cp32-11
XYZ459H	contig_3 [gcode=11] [topology=linear]	lp28-3
XYZ459H	contig_4 [gcode=11] [topology=linear]	lp54
XYZ459H	contig_5 [gcode=11] [topology=linear]	cp32-9
XYZ459H	contig_6 [gcode=11] [topology=linear]	lp28-2
XYZ459H	contig_7 [gcode=11] [topology=linear]	lp28-4
XYZ459H	contig_8 [gcode=11] [topology=linear]	lp54
XYZ459H	contig_9 [gcode=11] [topology=linear]	cp32-12
