ID	group	gene	old_locus_tag	percent_ident	alignment_length	E-score
group_1868	group_1868	BB_RS04065	BB_0801	90.885	384	1.36e-152
group_97	group_97	BB_RS06035	BB_P39	75.871	1148	0.0
group_1280	group_1280	BB_RS00210	BB_0043	99.042	1044	0.0
group_1870	group_1870	BB_RS05840	BB_F0041	83.333	66	3.32e-13
group_1406	group_1406	BB_RS04655	BB_G32	65.427	726	2.62e-35
group_72	group_72	BB_RS06120	BB_S14	97.890	237	2.83e-114
group_1019	group_1019	BB_RS05665	BB_D15	100.000	297	1.23e-153
group_379	group_379	BB_RS05840	BB_F0041	68.298	981	2.03e-99
group_1417	group_1417	BB_RS06615	BB_M27	80.992	484	2.37e-125
group_441	group_441	BB_RS04350	BB_H18	99.908	1091	0.0
group_8	group_8	BB_RS04375	BB_H29	75.649	616	2.13e-121
comM	comM	BB_RS00420	BB_0086	99.805	1539	0.0
group_895	group_895	BB_RS04315	BB_H04	99.375	320	2.69e-162
group_1567	group_1567	BB_RS04915	BB_K32	96.549	1101	0.0
group_1260	group_1260	BB_RS00380	BB_0077	98.542	1029	0.0
group_934	group_934	BB_RS00910	BB_0187	99.234	261	1.34e-131
prmC	prmC	BB_RS00955	BB_0197	98.374	861	0.0
group_50	group_50	BB_RS02245	BB_0448	89.855	276	2.02e-104
group_18	group_18	BB_RS02250	BB_0449	96.599	294	1.33e-138
group_1425	group_1425	BB_RS06625	BB_M29	98.409	943	0.0
group_132	group_132	BB_RS04440	BB_E17	97.843	510	0.0
group_1092	group_1092	BB_RS04390	BB_H34	98.462	195	2.78e-94
group_339	group_339	BB_RS05945	BB_P21	94.876	605	0.0
group_1177	group_1177	BB_RS02195	BB_0439	96.000	300	3.89e-139
group_951	group_951	BB_RS01445	BB_0291	99.299	1713	0.0
group_782	group_782	BB_RS01425	BB_0287	98.843	432	0.0
group_51	group_51	BB_RS06450	BB_R38	96.478	795	0.0
group_446	group_446	BB_RS05835	BB_F32	66.196	1701	7.40e-126
group_909	group_909	BB_RS03715	BB_0733	76.404	267	3.64e-51
group_1344	group_1344	BB_RS05465	BB_C10%2CBBC10	93.333	540	0.0
group_1066	group_1066	BB_RS04585	BB_G19	98.168	546	0.0
group_1175	group_1175	BB_RS02400	BB_0475	99.487	390	0.0
group_145	group_145	BB_RS05455	BB_C06%2CBBC06	75.686	547	2.08e-101
group_177	group_177	BB_RS06560	BB_M16	93.750	720	0.0
group_385	group_385	BB_RS04585	BB_G19	97.253	546	0.0
group_1909	group_1909	BB_RS05835	BB_F32	67.327	808	1.66e-75
group_1452	group_1452	BB_RS06590	BB_M22	87.062	827	0.0
group_1200	group_1200	BB_RS06995	BB_L20	98.174	876	0.0
group_360	group_360	BB_RS05835	BB_F32	75.235	319	2.02e-53
group_343	group_343	BB_RS05840	BB_F0041	71.688	385	9.74e-51
group_273	group_273	BB_RS04665	BB_G34	95.052	768	0.0
group_120	group_120	BB_RS06830	BB_O29	92.502	1027	0.0
group_344	group_344	BB_RS05835	BB_F32	71.984	489	2.25e-65
group_122	group_122	BB_RS05990	BB_P30	96.276	1101	0.0
group_1872	group_1872	BB_RS06650	BB_M34	80.663	362	4.04e-98
group_148	group_148	BB_RS06660	BB_M36	98.595	427	0.0
group_885	group_885	BB_RS02720	BB_0542	100.000	528	0.0
group_1123	group_1123	BB_RS02115	BB_0422	98.043	562	0.0
ade_1~~~ade_4~~~ade_6	ade_1~~~ade_4~~~ade_6	BB_RS04875	BB_K17	94.218	294	7.84e-129
group_361	group_361	BB_RS05835	BB_F32	75.235	319	6.57e-53
group_334	group_334	BB_RS05835	BB_F32	68.739	1126	1.41e-107
group_759	group_759	BB_RS00465	BB_0095	98.901	546	0.0
group_200	group_200	BB_RS05460	BB_C07%2CBBC07	98.596	285	7.13e-142
group_536	group_536	BB_RS05390	BB_A66	98.873	1242	0.0
group_1873	group_1873	BB_RS06585	BB_M21	98.020	303	6.64e-149
group_363	group_363	BB_RS05110	BB_I42	98.029	558	0.0
groL	groL	BB_RS03290	BB_0649	99.634	1641	0.0
group_1291	group_1291	BB_RS05080	BB_I34	71.123	748	1.05e-100
group_54	group_54	BB_RS06200	BB_S31	90.356	954	0.0
group_1421	group_1421	BB_RS05110	BB_I42	95.568	519	0.0
group_1022	group_1022	BB_RS05000	BB_I0044%2CBB_I02	98.925	372	0.0
uvrA	uvrA	BB_RS04240	BB_0837	99.335	2856	0.0
group_1525	group_1525	BB_RS02725	BB_0543	96.160	651	0.0
group_1267	group_1267	BB_RS00120	BB_0024	98.509	1140	0.0
group_1496	group_1496	BB_RS04690	BB_J08	99.457	921	0.0
group_1319	group_1319	BB_RS04770	BB_J34	97.759	1071	0.0
group_1390	group_1390	BB_RS06760	BB_O15	87.266	1335	0.0
group_149	group_149	BB_RS07575	BB_Q35	82.473	639	0.0
group_1296	group_1296	BB_RS00770	BB_0158	98.047	717	0.0
group_155	group_155	BB_RS06760	BB_O15	93.418	1337	0.0
group_1045	group_1045	BB_RS05395	BB_A68	98.942	756	0.0
group_1590	group_1590	BB_RS07615	BB_Q44	97.887	426	0.0
group_400	group_400	BB_RS04540	BB_G10	90.840	3297	0.0
group_1120	group_1120	BB_RS04700	BB_J10	99.517	207	1.76e-103
group_38	group_38	BB_RS04775	BB_J36	99.435	1062	0.0
group_285	group_285	BB_RS06870	BB_O38	96.782	777	0.0
group_157	group_157	BB_RS06615	BB_M27	79.424	486	1.17e-116
group_1440	group_1440	BB_RS07095	BB_L41	99.067	536	0.0
group_932	group_932	BB_RS02445	BB_0484	97.732	882	0.0
group_1163	group_1163	BB_RS00575	BB_0117	99.430	702	0.0
group_92	group_92	BB_RS03125	BB_0619	100.000	209	5.12e-106
group_1300	group_1300	BB_RS04705	BB_J13	100.000	263	2.43e-135
group_197	group_197	BB_RS06190	BB_S29	81.527	655	0.0
group_256	group_256	BB_RS07545	BB_Q29	85.127	827	0.0
group_1348	group_1348	BB_RS06295	BB_R06	98.646	960	0.0
ospC~~~ospC_1	ospC~~~ospC_1	BB_RS05565	BB_B19	81.308	642	2.47e-177
group_1874	group_1874	BB_RS07585	BB_Q38	93.792	451	0.0
group_1906	group_1906	BB_RS05835	BB_F32	71.795	429	2.14e-61
group_501	group_501	BB_RS04975	BB_K50	76.126	222	1.84e-40
group_1392	group_1392	BB_RS05750	BB_F14	94.425	287	2.36e-123
group_33	group_33	BB_RS06480	BB_R45	92.313	1353	0.0
group_1297	group_1297	BB_RS06690	BB_O01	89.542	1224	0.0
group_123	group_123	BB_RS06360	BB_R19	81.982	333	7.37e-92
group_1534	group_1534	BB_RS06140	BB_S18	83.150	546	7.81e-164
group_215	group_215	BB_RS06125	BB_S15	72.553	1093	1.10e-166
fni	fni	BB_RS03465	BB_0684	95.869	1065	0.0
group_372	group_372	BB_RS05835	BB_F32	71.579	475	9.83e-62
group_1875	group_1875	BB_RS05835	BB_F32	69.703	505	1.39e-53
group_205	group_205	BB_RS06570	BB_M18	95.676	555	0.0
group_1383	group_1383	BB_RS06330	BB_R13	95.395	456	0.0
group_202	group_202	BB_RS06450	BB_R38	95.094	795	0.0
mlpJ_3~~~mlpJ_2	mlpJ_3~~~mlpJ_2	BB_RS07575	BB_Q35	83.931	641	0.0
group_225	group_225	BB_RS06830	BB_O29	91.334	1027	0.0
zwf	zwf	BB_RS03225	BB_0636	99.235	1437	0.0
group_229	group_229	BB_RS05175	BB_A14	100.000	282	1.14e-145
group_1459	group_1459	BB_RS06205	BB_S33	97.998	1099	0.0
group_127	group_127	BB_RS07570	BB_Q34	81.205	697	0.0
group_1548	group_1548	BB_RS05835	BB_F32	67.287	752	1.96e-62
group_95	group_95	BB_RS06880	BB_O40	69.066	1167	5.48e-119
group_799	group_799	BB_RS00145	BB_0029	99.537	432	0.0
ftsY_1	ftsY_1	BB_RS00325	BB_0066	98.488	529	0.0
group_789	group_789	BB_RS00425	BB_0087	100.000	143	1.74e-70
group_460	group_460	BB_RS00555	BB_0113	100.000	241	1.81e-123
group_969	group_969	BB_RS00690	BB_0140	100.000	122	3.80e-59
group_673	group_673	BB_RS00875	BB_0180	100.000	107	7.61e-51
group_954	group_954	BB_RS01245	BB_0251	98.980	98	1.11e-44
group_1198	group_1198	BB_RS01245	BB_0251	99.750	1200	0.0
group_781	group_781	BB_RS01250	BB_0252	100.000	161	3.00e-80
group_606	group_606	BB_RS01525	BB_0307	99.432	176	1.24e-86
group_755	group_755	BB_RS01840	BB_0374	98.601	143	9.56e-68
group_473	group_473	BB_RS02245	BB_0448	99.441	179	3.24e-88
group_481	group_481	BB_RS03465	BB_0684	100.000	206	1.63e-104
group_811	group_811	BB_RS03500	BB_0690	100.000	113	6.13e-54
group_1326	group_1326	BB_RS03805	BB_0751	100.000	278	2.05e-143
group_1086	group_1086	BB_RS06470	BB_R43	100.000	528	0.0
guaA~~~guaA_2	guaA~~~guaA_2	BB_RS05560	BB_B18	100.000	1536	0.0
group_1399	group_1399	BB_RS07750	BB_K35	74.118	170	1.36e-22
group_1164	group_1164	BB_RS04225	BB_0834	99.632	272	1.68e-138
group_1919	group_1919	BB_RS04995	BB_I01	100.000	119	2.29e-57
group_800	group_800	BB_RS07310	BB_N41	99.807	519	0.0
group_1436	group_1436	BB_RS04500	BB_G01	97.875	894	0.0
group_1397	group_1397	BB_RS06060	BB_S02	99.567	693	0.0
ybeY	ybeY	BB_RS00295	BB_0060	98.932	468	0.0
tpiA	tpiA	BB_RS00270	BB_0055	99.869	762	0.0
group_1302	group_1302	BB_RS00730	BB_0149	98.544	206	4.10e-100
group_637	group_637	BB_RS00765	BB_0157	100.000	194	4.71e-98
rsmD	rsmD	BB_RS01015	BB_0206	99.649	570	0.0
group_20	group_20	BB_RS01245	BB_0251	96.537	231	3.14e-107
group_725	group_725	BB_RS03305	BB_0652	98.361	183	8.47e-88
group_1472	group_1472	BB_RS04065	BB_0801	95.860	314	4.77e-145
group_1910	group_1910	BB_RS05835	BB_F32	71.703	417	1.75e-58
group_1911	group_1911	BB_RS05835	BB_F32	70.791	784	1.11e-100
group_377	group_377	BB_RS05835	BB_F32	68.166	1156	8.65e-111
group_1821	group_1821	BB_RS04010	BB_0790	99.595	1482	0.0
group_262	group_262	BB_RS06245	BB_S41	97.674	301	7.39e-146
group_1158	group_1158	BB_RS06085	BB_S07	99.123	456	0.0
mlpJ_2~~~mlpJ_1~~~mlpJ_4~~~mlpJ~~~mlpJ_3	mlpJ_2~~~mlpJ_1~~~mlpJ_4~~~mlpJ~~~mlpJ_3	BB_RS07575	BB_Q35	83.099	639	0.0
group_251	group_251	BB_RS07625	BB_Q47	96.477	1022	0.0
